combination,sum_rewards,fuel_used,time_used
"[9, 4, 2, 6, 5]",3.0,4.1368901797393365,99.14844966826935
"[9, 4, 2, 6, 8]",3.0,4.236659767447881,99.18001391650773
"[9, 4, 2, 7, 0]",3.0,4.830190798082679,99.1851447338769
"[9, 7, 3, 4, 1]",3.0,4.501231509506763,99.4920361941992
"[9, 4, 2, 7, 1]",3.0,4.608645695604,99.13812980271858
"[9, 7, 3, 4, 0]",3.0,4.877128929347966,99.08980636582734
"[9, 7, 3, 2, 5]",3.0,4.256018224814387,99.16357237315003
"[5, 4, 2, 8, 9]",3.0,4.160032038415828,99.0544978122746
"[5, 4, 3, 0, 1]",3.0,4.1232265633627865,99.15161576252225
"[5, 4, 3, 0, 2]",3.0,5.990258074647212,99.20308496697967
"[9, 4, 2, 7, 5]",3.0,4.166817686948165,99.13614421921741
"[5, 4, 3, 0, 6]",3.0,4.988829366870448,99.33255686448693
"[5, 4, 3, 0, 7]",3.0,5.053900724548481,99.1851493872858
"[5, 4, 3, 0, 8]",3.0,5.6337768455296935,99.20836931317527
"[9, 7, 3, 2, 1]",3.0,4.697108851461564,99.11645129555957
"[5, 4, 3, 1, 2]",3.0,5.527399760011361,99.02531438923832
"[5, 4, 3, 1, 6]",3.0,4.5260411632638595,99.01765272582499
"[9, 4, 2, 7, 8]",3.0,4.167166773975858,99.12182177386812
"[5, 9, 0, 8, 1]",3.0,4.593419409073276,99.11058093698047
"[9, 4, 2, 8, 0]",3.0,4.834028514373049,99.1421217161992
"[5, 4, 3, 1, 7]",3.0,4.5916353343847245,99.03158530163184
"[9, 7, 4, 2, 1]",3.0,4.699941595067447,99.05568944200539
"[6, 5, 7, 9, 3]",3.0,4.159012285101603,99.08657996449897
"[9, 2, 6, 3, 4]",3.0,4.542443617723446,99.23942689002584
"[7, 3, 1, 9, 2]",3.0,4.0404904963032795,99.09006274491495
"[8, 3, 0, 9, 2]",3.0,4.573441742196242,99.21291859533969
"[8, 3, 0, 7, 9]",3.0,4.721200183153557,99.20421701236674
"[8, 3, 0, 7, 4]",3.0,4.174633510002867,99.1930502896614
"[8, 3, 0, 7, 2]",3.0,4.20072385266862,99.18906075877608
"[8, 3, 0, 7, 1]",3.0,4.285166827832747,99.20206026818575
"[7, 2, 8, 9, 3]",3.0,4.88234225209788,99.13608886787867
"[7, 2, 8, 9, 4]",3.0,5.8029686836340515,99.15190212929095
"[7, 2, 8, 9, 5]",3.0,4.34793838329299,99.17724308053408
"[7, 2, 8, 9, 6]",3.0,4.926355639003459,99.16227462313864
"[7, 2, 9, 0, 1]",3.0,4.038029753948071,99.06821921909317
"[7, 2, 9, 0, 3]",3.0,4.885204404729415,99.14720591893101
"[7, 2, 9, 0, 4]",3.0,5.878164779290053,99.08980525524774
"[7, 2, 9, 0, 5]",3.0,4.374149844091885,99.09316179541275
"[7, 2, 9, 0, 6]",3.0,4.903632557455737,99.33255686448688
"[7, 2, 9, 0, 8]",3.0,5.54858003611499,99.0758754202116
"[7, 2, 9, 1, 0]",3.0,4.3160554727872045,99.09602139184086
"[7, 2, 9, 1, 3]",3.0,4.92046735812203,99.08303857325372
"[7, 2, 9, 1, 4]",3.0,5.7956674919732105,99.49204371252799
"[7, 2, 9, 1, 5]",3.0,4.384045741324996,99.09753972305813
"[7, 2, 8, 5, 4]",3.0,4.107476900321628,99.4029087956428
"[7, 2, 8, 4, 9]",3.0,4.093052476508351,99.15189466592967
"[7, 2, 8, 4, 1]",3.0,3.6045432098787646,99.49203619419943
"[7, 2, 6, 9, 3]",3.0,4.90956816941441,99.13608886787867
"[7, 2, 6, 4, 3]",3.0,4.048342427669474,99.14147055131808
"[7, 2, 6, 4, 5]",3.0,4.561207876814073,99.16684481659365
"[7, 2, 6, 4, 9]",3.0,5.387199574207509,99.15189466592967
"[7, 2, 6, 5, 4]",3.0,4.121545585109372,99.16684483254745
"[7, 2, 6, 8, 0]",3.0,4.601346165631145,99.20836866268102
"[7, 2, 6, 8, 1]",3.0,4.3141379077814666,99.20637702816352
"[7, 2, 6, 8, 9]",3.0,4.756490309597996,99.21603367116501
"[8, 3, 0, 9, 4]",3.0,4.454251193672942,99.24780678215673
"[7, 2, 6, 9, 4]",3.0,5.830194600950582,99.15190212929095
"[7, 2, 8, 1, 6]",3.0,4.045599567790582,99.16870016423435
"[7, 2, 6, 9, 5]",3.0,4.375164300609519,99.17724308053408
"[7, 2, 6, 9, 8]",3.0,5.542114329050856,99.13526570995147
"[7, 2, 8, 0, 3]",3.0,4.5288351741591875,99.14720591893101
"[7, 2, 8, 0, 4]",3.0,5.521795548719822,99.16895422441317
"[7, 2, 8, 0, 5]",3.0,4.017780613521658,99.17324912314868
"[7, 2, 8, 0, 6]",3.0,4.547263326885505,99.33255686448693
"[7, 2, 8, 1, 3]",3.0,4.001467891671967,99.18758671757654
"[7, 2, 8, 1, 4]",3.0,4.876668025523131,99.49204371252895
"[7, 2, 9, 1, 6]",3.0,4.96459903424063,99.09317644502967
"[7, 2, 9, 1, 8]",3.0,5.550809916829007,99.11058470935029
"[8, 3, 0, 6, 9]",3.0,4.593598906354439,99.35441699194557
"[8, 2, 9, 1, 7]",3.0,4.448669506465652,99.09551576709899
"[8, 2, 9, 5, 6]",3.0,4.329019964158006,99.14845218216007
"[8, 2, 9, 5, 4]",3.0,5.264087081491438,99.12750083869824
"[7, 3, 1, 2, 0]",3.0,5.359407431999457,99.20308711207825
"[8, 2, 9, 5, 3]",3.0,4.284977457171447,99.20963854795104
"[8, 2, 9, 5, 1]",3.0,4.195493794794448,99.14011467565946
"[7, 3, 1, 2, 5]",3.0,4.687359406295531,99.0575170852452
"[8, 2, 9, 5, 0]",3.0,4.4652046492257735,99.1732502365044
"[7, 3, 1, 2, 6]",3.0,4.149611483133005,99.12750114657428
"[7, 3, 1, 2, 9]",3.0,5.562444185992652,99.04910705785343
"[8, 3, 0, 1, 2]",3.0,4.301092382409568,99.17721902312377
"[8, 2, 9, 1, 6]",3.0,4.383075335344785,99.09317644502967
"[7, 3, 1, 5, 8]",3.0,2.714014969384432,99.3764728745332
"[8, 2, 9, 1, 4]",3.0,5.2141437930773495,99.49204371252824
"[8, 2, 9, 1, 3]",3.0,4.338943659226171,99.08303857325372
"[8, 2, 9, 0, 7]",3.0,4.3871802162379145,99.09385245097432
"[8, 2, 9, 0, 6]",3.0,4.322108858559886,99.33255686448696
"[7, 3, 1, 8, 0]",3.0,4.592653959323379,99.07587476971736
"[7, 3, 1, 8, 5]",3.0,3.881446939901911,99.37646657237525
"[8, 2, 9, 5, 7]",3.0,4.394404065074481,99.13614749540076
"[8, 3, 0, 1, 4]",3.0,4.130802243394632,99.49204371252821
"[7, 3, 0, 1, 4]",3.0,3.568789847650434,99.4920437125291
"[7, 3, 0, 4, 6]",3.0,4.566715067171786,99.0156288279692
"[7, 3, 0, 2, 1]",3.0,5.5913083475785506,99.20759407589084
"[7, 3, 0, 2, 5]",3.0,5.150217720931377,99.26962766105484
"[7, 3, 0, 2, 6]",3.0,4.612469797768842,99.27440373979002
"[8, 3, 0, 6, 4]",3.0,4.145261446210915,99.35173542566478
"[7, 3, 0, 2, 9]",3.0,6.02530250062849,99.21291485841975
"[7, 3, 0, 4, 1]",3.0,5.409706296057628,99.49203619420028
"[8, 3, 0, 6, 2]",3.0,4.171469302202732,99.42130850868715
"[7, 3, 0, 4, 5]",3.0,5.072223865293778,99.048812835046
"[8, 3, 0, 6, 1]",3.0,4.156666757305969,99.34491667401383
"[7, 3, 0, 9, 2]",3.0,4.01142934645206,99.04911079477337
"[7, 3, 0, 4, 9]",3.0,5.898215562687215,99.05599001306389
"[7, 3, 0, 5, 8]",3.0,3.2278737525427967,99.37647287453323
"[8, 3, 0, 5, 4]",3.0,4.121729969908723,99.20618882639668
"[8, 3, 0, 5, 2]",3.0,4.1847389361529395,99.26962957549857
"[7, 3, 0, 6, 9]",3.0,4.031586510610264,99.0982209983636
"[7, 3, 0, 8, 1]",3.0,4.82697050115117,99.11058093698045
"[7, 3, 0, 8, 5]",3.0,4.402971739579372,99.3764665723755
"[7, 3, 0, 8, 9]",3.0,5.269322902967702,99.13526574171979
"[7, 2, 6, 4, 1]",3.0,4.898690307577922,99.49203619419926
"[8, 3, 1, 0, 2]",3.0,4.269889033131743,99.20308496697973
"[7, 2, 6, 4, 0]",3.0,5.27458772741912,99.14257234527096
"[7, 2, 3, 8, 1]",3.0,4.315631285570456,99.15847898257199
"[8, 3, 2, 1, 6]",3.0,4.755363309547967,99.1183510180979
"[8, 3, 2, 1, 5]",3.0,4.174810016632323,99.14011765682781
"[8, 3, 2, 1, 4]",3.0,5.586431767280539,99.49204371252851
"[8, 3, 2, 1, 0]",3.0,4.106819748094573,99.12382023965057
"[8, 3, 2, 0, 9]",3.0,4.174674100326267,99.2118216218042
"[8, 3, 2, 0, 7]",3.0,5.265847567528008,99.2764463235973
"[8, 3, 2, 0, 6]",3.0,5.200776209849975,99.33255686448697
"[7, 2, 3, 8, 0]",3.0,4.602839543420121,99.1421217161992
"[8, 3, 2, 0, 5]",3.0,4.671293496486129,99.2533364508846
"[7, 2, 3, 5, 4]",3.0,4.086221640670152,99.2455328202459
"[8, 3, 2, 0, 4]",3.0,6.175308431684293,99.22172020385679
"[8, 3, 2, 0, 1]",3.0,4.335173406342323,99.20721345814164
"[7, 2, 3, 8, 9]",3.0,4.757983687386986,99.216033671165
"[7, 2, 3, 9, 4]",3.0,5.797158878503178,99.15190212929095
"[7, 2, 3, 9, 5]",3.0,4.342128578162113,99.17724308053408
"[7, 2, 3, 9, 6]",3.0,4.920545833872587,99.16227462313866
"[7, 2, 3, 9, 8]",3.0,5.509078606603443,99.21603363939667
"[7, 2, 4, 0, 3]",3.0,4.638513566247836,99.147205918931
"[8, 3, 2, 1, 7]",3.0,4.820957480668832,99.13813607741044
"[8, 3, 2, 1, 9]",3.0,4.221110553482056,99.19231402859499
"[7, 2, 4, 0, 6]",3.0,4.656941718974142,99.06588351876638
"[7, 2, 3, 0, 8]",3.0,5.151725351751571,99.20836931317527
"[8, 3, 2, 4, 9]",3.0,4.244707254516644,99.15189466592967
"[7, 2, 1, 9, 3]",3.0,4.925891645973465,99.08657996449898
"[7, 2, 1, 9, 4]",3.0,5.846518077509652,99.15190212929093
"[7, 2, 1, 9, 5]",3.0,4.3914877771685745,99.11053112671193
"[7, 2, 1, 9, 6]",3.0,4.9699050328790495,99.09822562474315
"[7, 2, 1, 9, 8]",3.0,5.558437805609913,99.13526570995147
"[7, 2, 3, 0, 4]",3.0,5.481310094926631,99.16895422441317
"[7, 2, 3, 0, 6]",3.0,4.50677787309232,99.33255686448693
"[8, 3, 2, 4, 1]",3.0,3.756197987887057,99.49203619419923
"[7, 2, 3, 4, 9]",3.0,5.389436518145363,99.15189466592967
"[7, 2, 3, 1, 4]",3.0,4.875058127218297,99.49204371252857
"[7, 2, 3, 1, 6]",3.0,4.04398966948573,99.14352559116612
"[7, 2, 3, 1, 8]",3.0,4.630200552074105,99.15848275494182
"[8, 3, 2, 4, 0]",3.0,4.132095407728253,99.11618935554915
"[7, 2, 3, 4, 0]",3.0,5.276824671356973,99.11618935554915
"[7, 2, 3, 4, 1]",3.0,4.900927251515778,99.49203619419946
"[7, 2, 3, 4, 5]",3.0,4.563444820751931,99.12750082274444
"[7, 2, 3, 4, 6]",3.0,4.057936022629931,99.111660058669
"[7, 2, 4, 0, 5]",3.0,4.127459005610307,99.09316179541274
"[7, 2, 4, 0, 8]",3.0,5.301889197633405,99.0758754202116
"[8, 3, 1, 0, 4]",3.0,4.24299254718929,99.06342226552593
"[7, 2, 5, 9, 8]",3.0,5.508605984167611,99.13526570995147
"[7, 2, 5, 6, 1]",3.0,4.166802637807111,99.09317094333157
"[8, 3, 1, 2, 9]",3.0,6.124456581736841,99.04910705785343
"[7, 2, 5, 6, 4]",3.0,4.155397326712071,99.11165734891529
"[8, 3, 1, 2, 7]",3.0,4.677374435024481,99.04631122727628
"[7, 2, 5, 6, 9]",3.0,4.6037347868555845,99.0982209983636
"[7, 2, 5, 9, 3]",3.0,4.876059824531161,99.13608886787867
"[7, 2, 5, 9, 4]",3.0,5.796686256067341,99.15190212929095
"[7, 2, 5, 9, 6]",3.0,4.920073211436741,99.1302501239409
"[7, 2, 6, 0, 3]",3.0,4.496383297598939,99.4220142388704
"[7, 2, 5, 3, 9]",3.0,4.519362758594925,99.23510371704063
"[7, 2, 6, 0, 4]",3.0,5.48934367215956,99.35363515246584
"[7, 2, 6, 0, 8]",3.0,5.1597589289845,99.34086320613893
"[8, 3, 1, 2, 6]",3.0,4.711623878877184,99.12750114657428
"[8, 3, 1, 2, 5]",3.0,5.2493718020397235,99.0575170852452
"[7, 2, 6, 1, 3]",3.0,4.0341140617565685,99.1527373361356
"[7, 2, 6, 1, 4]",3.0,4.9093141956077355,99.49204371252858
"[7, 2, 6, 1, 8]",3.0,4.664456620463547,99.15848275494182
"[8, 3, 1, 2, 0]",3.0,5.921419827743647,99.20308711207824
"[7, 2, 5, 6, 0]",3.0,4.388912849011936,99.33254932180117
"[7, 2, 5, 3, 4]",3.0,4.1062979648366955,99.23942689002584
"[8, 3, 1, 9, 4]",3.0,4.4833123435241795,99.15190212929095
"[7, 2, 4, 9, 6]",3.0,4.993501733913625,99.0662011255454
"[8, 3, 1, 9, 2]",3.0,4.602502892047492,99.09006274491495
"[8, 3, 1, 7, 9]",3.0,4.2589347929898045,99.0480867825381
"[8, 3, 1, 7, 0]",3.0,4.04444654014767,99.09384779756542
"[8, 3, 1, 6, 9]",3.0,4.130810702747848,99.0341719999681
"[7, 2, 4, 8, 5]",3.0,2.696761398017297,99.37646657237545
"[7, 2, 4, 9, 1]",3.0,4.019948826159356,99.07461967373435
"[7, 2, 4, 9, 3]",3.0,4.949488347008045,99.08657996449897
"[7, 2, 4, 9, 5]",3.0,4.415084478203152,99.11053112671193
"[7, 2, 4, 9, 8]",3.0,5.582034506644495,99.13526570995145
"[7, 2, 5, 3, 1]",3.0,4.081210263604417,99.22243181798135
"[7, 2, 5, 0, 3]",3.0,4.507684503257593,99.147205918931
"[7, 2, 5, 0, 4]",3.0,5.500644877818219,99.11618824496955
"[7, 2, 5, 0, 6]",3.0,4.526112655983902,99.33255686448703
"[7, 2, 5, 0, 8]",3.0,5.171060134643163,99.14212236669343
"[7, 2, 5, 1, 4]",3.0,4.873014758039876,99.4920437125287
"[7, 2, 5, 1, 6]",3.0,4.041946300307317,99.1183510180979
"[7, 2, 5, 1, 8]",3.0,4.6281571828956904,99.11058470935028
"[7, 2, 5, 3, 0]",3.0,4.329542965965761,99.28461136426054
"[7, 3, 1, 8, 9]",3.0,4.7477981032902346,99.0544978122746
"[8, 2, 9, 0, 4]",3.0,5.296641080394196,99.08980525524774
"[6, 0, 9, 4, 1]",3.0,5.6575431332388515,99.49203619419943
"[7, 3, 2, 0, 4]",3.0,5.613296035940021,99.22172020385679
"[7, 3, 8, 9, 6]",3.0,4.292933677116473,99.0662011255454
"[8, 2, 0, 9, 4]",3.0,5.218557925457987,99.24780678215674
"[8, 2, 0, 9, 3]",3.0,4.29793149392181,99.23510667463806
"[8, 2, 0, 7, 9]",3.0,5.485506914938611,99.28228212728106
"[8, 2, 0, 7, 6]",3.0,4.03263788527553,99.38605781776684
"[8, 2, 0, 7, 5]",3.0,4.607645550961956,99.30679530437517
"[8, 2, 0, 7, 4]",3.0,4.93894024178792,99.29539085926955
"[8, 2, 0, 7, 3]",3.0,4.076587600180054,99.27970221385031
"[8, 2, 0, 7, 1]",3.0,5.049473559617796,99.28730088880862
"[8, 2, 0, 6, 9]",3.0,5.357905638139487,99.35441699194557
"[7, 3, 9, 1, 2]",3.0,4.044897843199051,99.0860762427925
"[7, 3, 9, 1, 4]",3.0,3.8746077041841085,99.49204371252875
"[8, 2, 0, 6, 5]",3.0,4.478397242222381,99.3948115803544
"[8, 2, 0, 6, 4]",3.0,4.9095681779959595,99.35173542566478
"[8, 2, 0, 6, 1]",3.0,4.920973489091022,99.34491667401383
"[8, 2, 0, 5, 9]",3.0,4.2571666567298525,99.31066507962139
"[8, 2, 0, 5, 7]",3.0,4.016353685276819,99.26413580926908
"[7, 3, 9, 2, 0]",3.0,6.230408592792692,99.20308711207828
"[7, 3, 9, 2, 1]",3.0,5.999451193735943,99.05568944200539
"[8, 2, 0, 9, 6]",3.0,4.341944880827391,99.22632362153415
"[7, 3, 8, 9, 4]",3.0,5.169546721747058,99.05599747642515
"[7, 3, 8, 9, 2]",3.0,5.288737270270373,99.09006274491495
"[8, 2, 1, 6, 0]",3.0,4.697670799993838,99.3325493218015
"[8, 2, 1, 7, 9]",3.0,5.040616828079439,99.10013019248099
"[8, 2, 1, 7, 5]",3.0,4.162755464102788,99.09348144792797
"[8, 2, 1, 7, 4]",3.0,4.494050154928739,99.09070972005324
"[7, 3, 8, 1, 4]",3.0,4.243246063636139,99.49204371252856
"[8, 2, 1, 7, 0]",3.0,4.826128575237306,99.09384779756542
"[8, 2, 1, 6, 9]",3.0,4.912492737837479,99.0982209983636
"[8, 2, 1, 6, 5]",3.0,4.032984341920369,99.08685919024809
"[8, 2, 1, 6, 4]",3.0,4.4641552776939655,99.08764954124034
"[7, 3, 8, 4, 1]",3.0,2.9711212479917686,99.49203619419961
"[8, 2, 0, 9, 7]",3.0,4.4072991490888995,99.23024418502469
"[8, 2, 1, 5, 4]",3.0,4.389553221839995,99.12750083869824
"[8, 2, 1, 3, 9]",3.0,4.828031540444808,99.08657700690155
"[8, 2, 1, 3, 4]",3.0,4.414966746686554,99.10881639359097
"[8, 2, 1, 3, 0]",3.0,4.6382117478156335,99.14720720429085
"[8, 2, 1, 0, 7]",3.0,4.115213718122643,99.09385245097432
"[8, 2, 1, 0, 6]",3.0,4.05014236044461,99.33255686448696
"[8, 2, 1, 0, 4]",3.0,5.024674582278924,99.08980525524774
"[8, 2, 1, 0, 3]",3.0,4.031714207718299,99.14720591893101
"[8, 2, 0, 5, 4]",3.0,4.886036701693766,99.28487681409513
"[7, 3, 9, 2, 4]",3.0,4.168435991277173,99.05116540559717
"[7, 3, 9, 2, 5]",3.0,5.558360567088771,99.0575170852452
"[7, 3, 9, 8, 0]",3.0,5.471532013852712,99.07587476971737
"[8, 1, 9, 6, 2]",3.0,4.597865222781341,99.12750332225565
"[8, 1, 9, 6, 0]",3.0,4.805172889089404,99.33254932180125
"[7, 3, 9, 6, 0]",3.0,4.230532533546875,99.33254932180124
"[7, 3, 9, 6, 1]",3.0,4.00842232234205,99.06799637026334
"[7, 3, 9, 6, 2]",3.0,4.023224867238814,99.12750332225563
"[8, 1, 9, 5, 4]",3.0,4.4991913481407035,99.12750083869824
"[8, 1, 9, 5, 2]",3.0,4.562200314384917,99.16357428759376
"[8, 1, 9, 3, 5]",3.0,4.053855300844451,99.20963737180361
"[8, 1, 9, 3, 4]",3.0,4.522587124995127,99.10881639359097
"[8, 1, 9, 6, 4]",3.0,4.571657366789527,99.11165734891529
"[7, 3, 9, 8, 1]",3.0,5.184323756003054,99.06268289138893
"[8, 1, 9, 3, 2]",3.0,4.563758901371488,99.10672381921847
"[8, 1, 9, 3, 0]",3.0,4.745832126124212,99.14720720429086
"[7, 3, 9, 8, 5]",3.0,4.760324994431246,99.37646657237568
"[8, 1, 9, 0, 4]",3.0,4.531745347043465,99.11618824496955
"[8, 1, 9, 0, 2]",3.0,4.558641832985918,99.20308496697973
"[8, 1, 7, 6, 9]",3.0,4.219361291366257,99.13024549756135
"[7, 3, 9, 8, 6]",3.0,4.256927778456589,99.07388526572257
"[7, 3, 9, 5, 8]",3.0,3.592707170976438,99.37647287453287
"[8, 1, 9, 6, 5]",3.0,4.140486431015932,99.14844966826934
"[7, 3, 9, 2, 6]",3.0,5.020612643926242,99.12750114657428
"[8, 2, 0, 3, 1]",3.0,4.860995469148589,99.29213058086322
"[7, 3, 9, 2, 8]",3.0,4.400597812911522,99.12663483155511
"[7, 3, 9, 4, 0]",3.0,6.101452499475396,99.06342337610553
"[7, 3, 9, 4, 1]",3.0,5.7255550796342,99.4920361941992
"[8, 2, 0, 3, 9]",3.0,5.299147964139095,99.33412152380002
"[7, 3, 9, 4, 2]",3.0,4.050225079363147,99.07986688375291
"[7, 3, 9, 4, 5]",3.0,5.388072648870351,99.08815682889521
"[8, 2, 0, 3, 5]",3.0,4.417351346230162,99.40162865190254
"[8, 2, 0, 3, 4]",3.0,4.8860831703808465,99.30473213824328
"[8, 2, 0, 1, 7]",3.0,4.129634688567982,99.2233766980333
"[8, 1, 9, 7, 0]",3.0,4.933390761473514,99.18514473387687
"[8, 2, 0, 1, 6]",3.0,4.064040517447111,99.2190493103708
"[8, 2, 0, 1, 4]",3.0,4.895108975179678,99.4920437125289
"[8, 2, 0, 1, 3]",3.0,4.019908841328509,99.22243609901747
"[7, 3, 9, 4, 6]",3.0,4.882563850748354,99.0636444433191
"[7, 3, 9, 4, 8]",3.0,4.201027612269214,99.09902561985857
"[8, 1, 9, 7, 5]",3.0,4.270017650339,99.13614421921741
"[8, 1, 9, 7, 4]",3.0,4.601312341164952,99.11117783397488
"[8, 1, 9, 7, 2]",3.0,4.627402683830713,99.1176862064867
"[7, 3, 8, 1, 2]",3.0,4.413536202651088,99.02531438923832
"[8, 2, 1, 9, 3]",3.0,4.344367947077613,99.08657996449898
"[8, 2, 1, 9, 4]",3.0,5.264994378613788,99.15190212929095
"[8, 2, 6, 9, 3]",3.0,4.328044470518547,99.13608886787867
"[8, 2, 7, 4, 1]",3.0,4.247217870943256,99.49203619419961
"[8, 2, 7, 4, 0]",3.0,4.623115290784459,99.06342337610553
"[8, 2, 7, 1, 4]",3.0,4.356969765707898,99.49204371252848
"[7, 3, 4, 5, 2]",3.0,4.20887620143214,99.05751899968894
"[7, 3, 4, 5, 8]",3.0,3.8140234135661775,99.37647287453309
"[8, 2, 7, 0, 4]",3.0,4.936434133533594,99.11618824496955
"[8, 2, 6, 9, 7]",3.0,4.437412125685648,99.15217907011036
"[8, 2, 6, 9, 4]",3.0,5.248670902054721,99.15190212929095
"[8, 2, 6, 4, 9]",3.0,4.805675875311635,99.15189466592967
"[7, 3, 4, 0, 8]",3.0,5.232773971594629,99.0758754202116
"[8, 2, 6, 4, 1]",3.0,4.317166608682044,99.49203619419947
"[8, 2, 6, 4, 0]",3.0,4.693064028523249,99.14257234527096
"[8, 2, 6, 1, 4]",3.0,4.327790496711869,99.49204371252816
"[7, 3, 4, 8, 5]",3.0,2.6276461719785313,99.37646657237553
"[8, 2, 6, 0, 4]",3.0,4.90781997326371,99.35363515246584
"[7, 3, 4, 9, 2]",3.0,5.920190101028763,99.09006274491495
"[7, 3, 4, 9, 5]",3.0,4.345969252164388,99.11053112671195
"[7, 3, 4, 9, 6]",3.0,4.924386507874864,99.0662011255454
"[8, 2, 7, 4, 9]",3.0,4.735727137572841,99.05599001306388
"[7, 3, 4, 0, 6]",3.0,4.58782649293538,99.0658835187664
"[8, 2, 5, 9, 7]",3.0,4.4039037808024055,99.12615736513892
"[7, 3, 2, 4, 1]",3.0,3.194185592142791,99.49203619419947
"[7, 3, 2, 0, 5]",3.0,4.10928110074186,99.2533364508846
"[7, 3, 2, 0, 6]",3.0,4.638763814105713,99.3325568644869
"[8, 2, 9, 0, 3]",3.0,4.303680705833566,99.14720591893101
"[7, 3, 2, 0, 8]",3.0,5.283711292764961,99.20836931317527
"[7, 3, 2, 1, 4]",3.0,5.024419371536278,99.49204371252874
"[7, 3, 2, 1, 6]",3.0,4.193350913803707,99.1183510180979
"[7, 3, 2, 1, 8]",3.0,4.7795617963920805,99.15848275494182
"[8, 2, 7, 9, 6]",3.0,4.400338332692509,99.0662011255454
"[8, 2, 7, 9, 4]",3.0,5.276951377323105,99.05599747642515
"[7, 3, 4, 0, 5]",3.0,4.058343779571528,99.09316179541274
"[8, 2, 7, 9, 3]",3.0,4.356324945786933,99.08657996449897
"[7, 3, 2, 5, 4]",3.0,4.238136381259379,99.16684483254745
"[7, 3, 2, 9, 1]",3.0,4.0921958284957345,99.19231482544593
"[7, 3, 2, 9, 4]",3.0,5.942361780880594,99.15190212929095
"[7, 3, 2, 9, 5]",3.0,4.487331480539529,99.17724308053408
"[7, 3, 2, 9, 6]",3.0,5.0657487362500015,99.16227462313864
"[7, 3, 2, 9, 8]",3.0,5.654281508980873,99.13526570995147
"[7, 3, 4, 0, 2]",3.0,5.589255200712141,99.20308496697969
"[7, 3, 4, 9, 8]",3.0,5.5129192806057095,99.13526570995147
"[8, 2, 5, 9, 6]",3.0,4.338549512540888,99.1302501239409
"[8, 2, 1, 9, 6]",3.0,4.388381333983192,99.09822562474315
"[8, 2, 3, 4, 9]",3.0,4.807912819249502,99.15189466592969
"[8, 2, 4, 0, 7]",3.0,4.140489377756329,99.09385245097432
"[8, 2, 4, 0, 6]",3.0,4.075418020078292,99.06588351876638
"[7, 3, 6, 1, 4]",3.0,3.0299862237236344,99.49204371252821
"[8, 2, 4, 0, 3]",3.0,4.056989867351975,99.14720591893101
"[8, 2, 3, 9, 7]",3.0,4.404376403238253,99.15217907011036
"[8, 2, 3, 9, 6]",3.0,4.339022134976739,99.16227462313864
"[8, 2, 3, 9, 4]",3.0,5.215635179607328,99.15190212929095
"[7, 3, 6, 4, 1]",3.0,3.0193623356947086,99.49203619419988
"[8, 2, 3, 4, 1]",3.0,4.31940355261991,99.4920361941999
"[8, 2, 4, 9, 6]",3.0,4.411978035017774,99.0662011255454
"[8, 2, 3, 4, 0]",3.0,4.695300972461111,99.11618935554915
"[7, 3, 6, 8, 5]",3.0,2.010811174326472,99.37646657237565
"[7, 3, 6, 9, 2]",3.0,4.070057177589802,99.04911079477337
"[8, 2, 3, 1, 4]",3.0,4.293534428322431,99.49204371252813
"[8, 2, 3, 0, 4]",3.0,4.899786396030759,99.16895422441317
"[7, 3, 8, 0, 2]",3.0,4.915270072775281,99.2030849669798
"[7, 3, 8, 0, 4]",3.0,4.8883735868328255,99.08980525524774
"[8, 2, 1, 9, 7]",3.0,4.453735602244708,99.10013566016748
"[8, 2, 4, 9, 3]",3.0,4.367964648112194,99.08657996449897
"[8, 2, 4, 9, 7]",3.0,4.477332303279285,99.07411395519605
"[8, 2, 5, 9, 4]",3.0,5.215162557171489,99.15190212929095
"[7, 3, 5, 4, 1]",3.0,4.014617841801159,99.49203619419919
"[8, 2, 5, 9, 3]",3.0,4.294536125635309,99.13608886787867
"[8, 2, 5, 7, 9]",3.0,4.150125107997282,99.10013019248099
"[7, 3, 5, 1, 4]",3.0,2.945243132038941,99.49204371252871
"[7, 3, 5, 2, 0]",3.0,4.463289772680577,99.20308711207821
"[7, 3, 5, 2, 1]",3.0,4.232332373623821,99.08607036878249
"[8, 2, 5, 6, 9]",3.0,4.022211087959731,99.0982209983636
"[7, 3, 5, 2, 9]",3.0,4.666326526673765,99.09005900799501
"[7, 3, 5, 4, 0]",3.0,4.39051526164236,99.06342337610553
"[7, 3, 5, 4, 9]",3.0,4.503127108430748,99.05599001306388
"[8, 2, 5, 0, 4]",3.0,4.919121178922365,99.11618824496955
"[8, 2, 5, 4, 9]",3.0,5.849375035535822,99.15189466592967
"[8, 2, 5, 4, 7]",3.0,4.483222555131515,99.09071334264164
"[8, 2, 5, 4, 6]",3.0,4.517874540020387,99.111660058669
"[8, 2, 5, 4, 3]",3.0,4.510517888997781,99.10881792720936
"[8, 2, 5, 4, 1]",3.0,5.360865768906233,99.4920361941996
"[8, 2, 5, 4, 0]",3.0,5.736763188747436,99.08980636582734
"[8, 2, 5, 1, 4]",3.0,4.291491059144018,99.49204371252874
"[8, 2, 5, 0, 7]",3.0,4.00966031476608,99.18514938728582
"[7, 2, 1, 5, 9]",3.0,4.3422068757718915,99.11052921815495
